id,pid,shortname,name,level,pinyin,code,zip_code,first,lng,lat
3081,3022,庆阳,庆阳市,2,qingyang,934,745000,Q,107.638372,35.734218
3090,3022,定西,定西市,2,dingxi,932,743000,D,104.626294,35.579578
3098,3022,陇南,陇南市,2,longnan,939,746000,L,104.929379,33.388598
3108,3022,临夏,临夏回族自治州,2,linxia,930,731100,L,103.212006,35.599446
3117,3022,甘南,甘南藏族自治州,2,gannan,941,747000,G,102.911008,34.986354
3127,3126,西宁,西宁市,2,xining,971,810000,X,101.778916,36.623178
3135,3126,海东,海东市,2,haidong,972,810700,H,102.10327,36.502916
3142,3126,海北,海北藏族自治州,2,haibei,970,812200,H,100.901059,36.959435
3147,3126,黄南,黄南藏族自治州,2,huangnan,973,811300,H,102.019988,35.517744
3152,3126,海南,海南藏族自治州,2,hainan,974,813000,H,100.619542,36.280353
3158,3126,果洛,果洛藏族自治州,2,golog,975,814000,G,100.242143,34.4736
3165,3126,玉树,玉树藏族自治州,2,yushu,976,815000,Y,97.008522,33.004049
3172,3126,海西,海西蒙古族藏族自治州,2,haixi,977,817000,H,97.370785,37.374663
3179,3178,银川,银川市,2,yinchuan,951,750004,Y,106.278179,38.46637
3186,3178,石嘴山,石嘴山市,2,shizuishan,952,753000,S,106.376173,39.01333
3190,3178,吴忠,吴忠市,2,wuzhong,953,751100,W,106.199409,37.986165
3196,3178,固原,固原市,2,guyuan,954,756000,G,106.285241,36.004561
3202,3178,中卫,中卫市,2,zhongwei,955,751700,Z,105.189568,37.514951
3207,3206,乌鲁木齐,乌鲁木齐市,2,urumqi,991,830002,W,87.617733,43.792818
3216,3206,克拉玛依,克拉玛依市,2,karamay,990,834000,K,84.873946,45.595886
3221,3206,吐鲁番,吐鲁番地区,2,turpan,995,838000,T,89.184078,42.947613
3225,3206,哈密,哈密地区,2,hami,902,839000,H,93.51316,42.833248
3229,3206,昌吉,昌吉回族自治州,2,changji,994,831100,C,87.304012,44.014577
3237,3206,博尔塔拉,博尔塔拉蒙古自治州,2,bortala,909,833400,B,82.074778,44.903258
3242,3206,巴音郭楞,巴音郭楞蒙古自治州,2,bayingol,996,841000,B,86.150969,41.768552
3252,3206,阿克苏,阿克苏地区,2,aksu,997,843000,A,80.265068,41.170712
3262,3206,克孜勒苏,克孜勒苏柯尔克孜自治州,2,kizilsu,908,845350,K,76.172825,39.713431
3267,3206,喀什,喀什地区,2,kashgar,998,844000,K,75.989138,39.467664
3280,3206,和田,和田地区,2,hotan,903,848000,H,79.92533,37.110687
3289,3206,伊犁,伊犁哈萨克自治州,2,ili,999,835100,Y,81.317946,43.92186
3301,3206,塔城,塔城地区,2,qoqek,901,834700,T,82.985732,46.746301
3309,3206,阿勒泰,阿勒泰地区,2,altay,906,836500,A,88.13963,47.848393
3317,3206, ,直辖县级,2,,,,Z,91.132212,29.660361
3326,3325,台北,台北市,2,taipei,2,1,T,121.56517,25.037798
3339,3325,高雄,高雄市,2,kaohsiung,7,8,G,120.311922,22.620856
3378,3325,基隆,基隆市,2,keelung,2,2,J,121.746248,25.130741
3386,3325,台中,台中市,2,taichung,4,4,T,120.67904,24.13862
3416,3325,台南,台南市,2,tainan,6,7,T,120.279363,23.172478
3454,3325,新竹,新竹市,2,hsinchu,3,3,X,120.968798,24.806738
3458,3325,嘉义,嘉义市,2,chiayi,5,6,J,120.452538,23.481568
3461,3325,新北,新北市,2,newtaipei,2,2,X,121.465746,25.012366
3491,3325,宜兰,宜兰县,2,yilan,3,2,Y,121.5,24.6
3504,3325,桃园,桃园县,2,taoyuan,3,3,T,121.083,25
3518,3325,新竹,新竹县,2,hsinchu,3,3,X,121.16,24.6
3532,3325,苗栗,苗栗县,2,miaoli,37,3,M,120.75,24.5
3551,3325,彰化,彰化县,2,changhua,4,5,Z,120.416,24
3578,3325,南投,南投县,2,nantou,49,5,N,120.83,23.83
3592,3325,云林,云林县,2,yunlin,5,6,Y,120.25,23.75
3613,3325,嘉义,嘉义县,2,chiayi,5,6,J,120.3,23.5
3632,3325,屏东,屏东县,2,pingtung,8,9,P,120.487928,22.682802
3666,3325,台东,台东县,2,taitung,89,9,T,120.916,23
3683,3325,花莲,花莲县,2,hualien,3,9,H,121.3,23.83
3697,3325,澎湖,澎湖县,2,penghu,6,8,P,119.566417,23.569733
3704,3325,金门,金门县,2,jinmen,82,8,J,118.317089,24.432706
3711,3325,连江,连江县,2,lienchiang,836,2,L,119.539704,26.197364
3717,3716,香港岛,香港岛,2,hongkongisland,852,999077,X,114.177314,22.266416
3722,3716,九龙,九龙,2,kowloon,852,999077,J,114.17495,22.327115
3728,3716,新界,新界,2,newterritories,852,999077,X,114.202408,22.341766
3739,3738,澳门半岛,澳门半岛,2,macaupeninsula,853,999078,A,113.549134,22.198751
3745,3738,氹仔岛,氹仔岛,2,taipa,853,999078,,113.577669,22.156838
3747,3738,路环岛,路环岛,2,coloane,853,999078,L,113.564857,22.116226
